company_id,ticker,cik,fiscal_year,period_end,start_date,canonical_field,taxonomy,source_tag,source_priority,value_reported,value_standardized,unit,unit_scale,form,fy,fp,frame,accession,filing_date,is_amendment,duration_days,source_url,loaded_at,is_latest_restated,source_selection_note
amzn,AMZN,0001018724,2022,2022-12-31,2022-01-01,operating_income,us-gaap,OperatingIncomeLoss,1,12248000000.0,12248.0,USD,USD_millions,10-K,2023,FY,,0001018724-24-000008,2024-02-02,0,364.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
amzn,AMZN,0001018724,2022,2022-12-31,2022-01-01,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,513983000000.0,513983.0,USD,USD_millions,10-K,2023,FY,,0001018724-24-000008,2024-02-02,0,364.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
amzn,AMZN,0001018724,2022,2022-12-31,,total_assets,us-gaap,Assets,1,462675000000.0,462675.0,USD,USD_millions,10-K,2023,FY,,0001018724-24-000008,2024-02-02,0,,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
amzn,AMZN,0001018724,2022,2022-12-31,,total_equity,us-gaap,StockholdersEquity,1,146043000000.0,146043.0,USD,USD_millions,10-K,2023,FY,,0001018724-24-000008,2024-02-02,0,,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
amzn,AMZN,0001018724,2022,2022-12-31,,total_liabilities,project,derived:Assets-StockholdersEquity,99,316632000000.0,316632.0,USD,USD_millions,10-K,2023,FY,,0001018724-24-000008,2024-02-02,0,,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
amzn,AMZN,0001018724,2023,2023-12-31,2023-01-01,capital_expenditure,us-gaap,PaymentsToAcquireProductiveAssets,2,52729000000.0,52729.0,USD,USD_millions,10-K,2023,FY,,0001018724-24-000008,2024-02-02,0,364.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
amzn,AMZN,0001018724,2023,2023-12-31,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,1,73387000000.0,73387.0,USD,USD_millions,10-K,2023,FY,,0001018724-24-000008,2024-02-02,0,,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
amzn,AMZN,0001018724,2023,2023-12-31,,current_assets,us-gaap,AssetsCurrent,1,172351000000.0,172351.0,USD,USD_millions,10-K,2023,FY,,0001018724-24-000008,2024-02-02,0,,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
amzn,AMZN,0001018724,2023,2023-12-31,,current_liabilities,us-gaap,LiabilitiesCurrent,1,164917000000.0,164917.0,USD,USD_millions,10-K,2023,FY,,0001018724-24-000008,2024-02-02,0,,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
amzn,AMZN,0001018724,2023,2023-12-31,,inventory,us-gaap,InventoryNet,1,33318000000.0,33318.0,USD,USD_millions,10-K,2023,FY,,0001018724-24-000008,2024-02-02,0,,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
amzn,AMZN,0001018724,2023,2023-12-31,,long_term_debt,us-gaap,LongTermDebtNoncurrent,1,58314000000.0,58314.0,USD,USD_millions,10-K,2023,FY,,0001018724-24-000008,2024-02-02,0,,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
amzn,AMZN,0001018724,2023,2023-12-31,2023-01-01,net_income,us-gaap,NetIncomeLoss,1,30425000000.0,30425.0,USD,USD_millions,10-K,2023,FY,,0001018724-24-000008,2024-02-02,0,364.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
amzn,AMZN,0001018724,2023,2023-12-31,2023-01-01,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,1,84946000000.0,84946.0,USD,USD_millions,10-K,2023,FY,,0001018724-24-000008,2024-02-02,0,364.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
amzn,AMZN,0001018724,2023,2023-12-31,2023-01-01,operating_income,us-gaap,OperatingIncomeLoss,1,36852000000.0,36852.0,USD,USD_millions,10-K,2023,FY,,0001018724-24-000008,2024-02-02,0,364.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
amzn,AMZN,0001018724,2023,2023-12-31,2023-01-01,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,574785000000.0,574785.0,USD,USD_millions,10-K,2023,FY,,0001018724-24-000008,2024-02-02,0,364.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
amzn,AMZN,0001018724,2023,2023-12-31,,total_assets,us-gaap,Assets,1,527854000000.0,527854.0,USD,USD_millions,10-K,2023,FY,,0001018724-24-000008,2024-02-02,0,,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
amzn,AMZN,0001018724,2023,2023-12-31,,total_equity,us-gaap,StockholdersEquity,1,201875000000.0,201875.0,USD,USD_millions,10-K,2023,FY,,0001018724-24-000008,2024-02-02,0,,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
amzn,AMZN,0001018724,2023,2023-12-31,,total_liabilities,project,derived:Assets-StockholdersEquity,99,325979000000.0,325979.0,USD,USD_millions,10-K,2023,FY,,0001018724-24-000008,2024-02-02,0,,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
bkng,BKNG,0001075531,2021,2021-12-31,2021-01-01,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,1,304000000.0,304.0,USD,USD_millions,10-K,2023,FY,CY2021,0001075531-24-000014,2024-02-22,0,364.0,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
bkng,BKNG,0001075531,2021,2021-12-31,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,1,11127000000.0,11127.0,USD,USD_millions,10-K,2022,FY,CY2021Q4I,0001075531-23-000016,2023-02-23,0,,https://www.sec.gov/Archives/edgar/data/1075531/000107553123000016/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
bkng,BKNG,0001075531,2021,2021-12-31,,current_assets,us-gaap,AssetsCurrent,1,13145000000.0,13145.0,USD,USD_millions,10-K,2022,FY,CY2021Q4I,0001075531-23-000016,2023-02-23,0,,https://www.sec.gov/Archives/edgar/data/1075531/000107553123000016/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
