company_id,ticker,accession_number,form,filing_date,period_start,period_end,fiscal_year,fiscal_period,duration_days,canonical_field,taxonomy,source_tag,value_raw,value_standardized,unit,flow_or_stock,source_priority,source_url,loaded_at,cik,source_unit,reported_fiscal_year,frame,is_latest_restated,source_selection_method,source_selection_note
snbr,SNBR,0000827187-26-000014,10-K,2026-03-12,2023-12-31,2024-12-28,2024,FY,363.0,net_income,us-gaap,NetIncomeLoss,-20334000.0,-20.334,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/827187/000082718726000014/,2026-08-05T17:49:37+00:00,0000827187,USD,2025,CY2024,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
snbr,SNBR,0000827187-26-000014,10-K,2026-03-12,2023-12-31,2024-12-28,2024,FY,363.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,27143000.0,27.143,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/827187/000082718726000014/,2026-08-05T17:49:37+00:00,0000827187,USD,2025,CY2024,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
snbr,SNBR,0000827187-26-000014,10-K,2026-03-12,2023-12-31,2024-12-28,2024,FY,363.0,operating_income,us-gaap,OperatingIncomeLoss,22872000.0,22.872,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/827187/000082718726000014/,2026-08-05T17:49:37+00:00,0000827187,USD,2025,CY2024,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
snbr,SNBR,0000827187-26-000014,10-K,2026-03-12,2023-12-31,2024-12-28,2024,FY,363.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1682296000.0,1682.296,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/827187/000082718726000014/,2026-08-05T17:49:37+00:00,0000827187,USD,2025,CY2024,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
snbr,SNBR,0000827187-26-000014,10-K,2026-03-12,,2024-12-28,2024,FY,,total_assets,us-gaap,Assets,860810000.0,860.81,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/827187/000082718726000014/,2026-08-05T17:49:37+00:00,0000827187,USD,2025,CY2024Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
snbr,SNBR,0000827187-26-000014,10-K,2026-03-12,,2024-12-28,2024,FY,,total_equity,us-gaap,StockholdersEquity,-451586000.0,-451.586,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/827187/000082718726000014/,2026-08-05T17:49:37+00:00,0000827187,USD,2025,,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
snbr,SNBR,0000827187-26-000014,10-K,2026-03-12,,2024-12-28,2024,FY,,total_liabilities,us-gaap,Liabilities,1312396000.0,1312.396,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/827187/000082718726000014/,2026-08-05T17:49:37+00:00,0000827187,USD,2025,CY2024Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0001564590-21-010584,10-K,2021-03-03,2018-01-01,2018-12-31,2018,FY,364.0,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,2062000.0,2.062,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000156459021010584/,2026-08-05T17:49:37+00:00,0001580864,USD,2020,CY2018,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0001564590-21-010584,10-K,2021-03-03,2018-01-01,2018-12-31,2018,FY,364.0,free_cash_flow,project,derived:OperatingCashFlow-CapitalExpenditure,,-66.973,USD,flow,0,https://www.sec.gov/Archives/edgar/data/1580864/000156459021010584/,2026-08-05T17:49:37+00:00,0001580864,USD,2020,CY2018,True,derived_from_latest_valid_components,Operating cash flow minus positive CapEx outflow.
vrm,VRM,0001564590-21-010584,10-K,2021-03-03,2018-01-01,2018-12-31,2018,FY,364.0,net_income,us-gaap,NetIncomeLoss,-85178000.0,-85.178,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000156459021010584/,2026-08-05T17:49:37+00:00,0001580864,USD,2020,CY2018,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0001564590-21-010584,10-K,2021-03-03,2018-01-01,2018-12-31,2018,FY,364.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,-64911000.0,-64.911,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000156459021010584/,2026-08-05T17:49:37+00:00,0001580864,USD,2020,CY2018,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0001564590-21-010584,10-K,2021-03-03,2018-01-01,2018-12-31,2018,FY,364.0,operating_income,us-gaap,OperatingIncomeLoss,-79892000.0,-79.892,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000156459021010584/,2026-08-05T17:49:37+00:00,0001580864,USD,2020,CY2018,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0001564590-21-010584,10-K,2021-03-03,2018-01-01,2018-12-31,2018,FY,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,855429000.0,855.429,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000156459021010584/,2026-08-05T17:49:37+00:00,0001580864,USD,2020,CY2018,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-22-002352,10-K,2022-03-01,,2018-12-31,2018,FY,,total_equity,us-gaap,StockholdersEquity,-296866000.0,-296.866,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017022002352/,2026-08-05T17:49:37+00:00,0001580864,USD,2021,CY2018Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-22-002352,10-K,2022-03-01,2019-01-01,2019-12-31,2019,FY,364.0,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,3528000.0,3.528,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017022002352/,2026-08-05T17:49:37+00:00,0001580864,USD,2021,CY2019,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0001564590-21-010584,10-K,2021-03-03,,2019-12-31,2019,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,217734000.0,217.734,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000156459021010584/,2026-08-05T17:49:37+00:00,0001580864,USD,2020,CY2019Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0001564590-21-010584,10-K,2021-03-03,,2019-12-31,2019,FY,,current_assets,us-gaap,AssetsCurrent,465330000.0,465.33,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000156459021010584/,2026-08-05T17:49:37+00:00,0001580864,USD,2020,CY2019Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0001564590-21-010584,10-K,2021-03-03,,2019-12-31,2019,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,259834000.0,259.834,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000156459021010584/,2026-08-05T17:49:37+00:00,0001580864,USD,2020,CY2019Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-22-002352,10-K,2022-03-01,2019-01-01,2019-12-31,2019,FY,364.0,free_cash_flow,project,derived:OperatingCashFlow-CapitalExpenditure,,-219.164,USD,flow,0,https://www.sec.gov/Archives/edgar/data/1580864/000095017022002352/,2026-08-05T17:49:37+00:00,0001580864,USD,2021,CY2019,True,derived_from_latest_valid_components,Operating cash flow minus positive CapEx outflow.
vrm,VRM,0001564590-21-010584,10-K,2021-03-03,,2019-12-31,2019,FY,,inventory,us-gaap,InventoryNet,205746000.0,205.746,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000156459021010584/,2026-08-05T17:49:37+00:00,0001580864,USD,2020,CY2019Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-22-002352,10-K,2022-03-01,2019-01-01,2019-12-31,2019,FY,364.0,net_income,us-gaap,NetIncomeLoss,-142978000.0,-142.978,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017022002352/,2026-08-05T17:49:37+00:00,0001580864,USD,2021,CY2019,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-22-002352,10-K,2022-03-01,2019-01-01,2019-12-31,2019,FY,364.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,-215636000.0,-215.636,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017022002352/,2026-08-05T17:49:37+00:00,0001580864,USD,2021,CY2019,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-22-002352,10-K,2022-03-01,2019-01-01,2019-12-31,2019,FY,364.0,operating_income,us-gaap,OperatingIncomeLoss,-133148000.0,-133.148,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017022002352/,2026-08-05T17:49:37+00:00,0001580864,USD,2021,CY2019,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-22-002352,10-K,2022-03-01,2019-01-01,2019-12-31,2019,FY,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1191821000.0,1191.821,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017022002352/,2026-08-05T17:49:37+00:00,0001580864,USD,2021,CY2019,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0001564590-21-010584,10-K,2021-03-03,,2019-12-31,2019,FY,,total_assets,us-gaap,Assets,563387000.0,563.387,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000156459021010584/,2026-08-05T17:49:37+00:00,0001580864,USD,2020,CY2019Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,,2019-12-31,2019,FY,,total_equity,us-gaap,StockholdersEquity,-573852000.0,-573.852,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2019Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0001564590-21-010584,10-K,2021-03-03,,2019-12-31,2019,FY,,total_liabilities,us-gaap,Liabilities,262907000.0,262.907,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000156459021010584/,2026-08-05T17:49:37+00:00,0001580864,USD,2020,CY2019Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,2020-01-01,2020-12-31,2020,FY,365.0,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,11329000.0,11.329,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2020,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-22-002352,10-K,2022-03-01,,2020-12-31,2020,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,1056213000.0,1056.213,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017022002352/,2026-08-05T17:49:37+00:00,0001580864,USD,2021,CY2020Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-22-002352,10-K,2022-03-01,,2020-12-31,2020,FY,,current_assets,us-gaap,AssetsCurrent,1597879000.0,1597.879,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017022002352/,2026-08-05T17:49:37+00:00,0001580864,USD,2021,CY2020Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-22-002352,10-K,2022-03-01,,2020-12-31,2020,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,482710000.0,482.71,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017022002352/,2026-08-05T17:49:37+00:00,0001580864,USD,2021,CY2020Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,2020-01-01,2020-12-31,2020,FY,365.0,free_cash_flow,project,derived:OperatingCashFlow-CapitalExpenditure,,-366.583,USD,flow,0,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2020,True,derived_from_latest_valid_components,Operating cash flow minus positive CapEx outflow.
vrm,VRM,0000950170-22-002352,10-K,2022-03-01,,2020-12-31,2020,FY,,inventory,us-gaap,InventoryNet,423647000.0,423.647,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017022002352/,2026-08-05T17:49:37+00:00,0001580864,USD,2021,CY2020Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,2020-01-01,2020-12-31,2020,FY,365.0,net_income,us-gaap,NetIncomeLoss,-202799000.0,-202.799,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2020,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,2020-01-01,2020-12-31,2020,FY,365.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,-355254000.0,-355.254,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2020,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,2020-01-01,2020-12-31,2020,FY,365.0,operating_income,us-gaap,OperatingIncomeLoss,-178599000.0,-178.599,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2020,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,2020-01-01,2020-12-31,2020,FY,365.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1357700000.0,1357.7,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2020,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-22-002352,10-K,2022-03-01,,2020-12-31,2020,FY,,total_assets,us-gaap,Assets,1724056000.0,1724.056,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017022002352/,2026-08-05T17:49:37+00:00,0001580864,USD,2021,CY2020Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,,2020-12-31,2020,FY,,total_equity,us-gaap,StockholdersEquity,1227102000.0,1227.102,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2020Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-22-002352,10-K,2022-03-01,,2020-12-31,2020,FY,,total_liabilities,us-gaap,Liabilities,496954000.0,496.954,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017022002352/,2026-08-05T17:49:37+00:00,0001580864,USD,2021,CY2020Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,2021-01-01,2021-12-31,2021,FY,364.0,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,28413000.0,28.413,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2021,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,,2021-12-31,2021,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,1132325000.0,1132.325,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2021Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,,2021-12-31,2021,FY,,current_assets,us-gaap,AssetsCurrent,2102292000.0,2102.292,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2021Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,,2021-12-31,2021,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,827256000.0,827.256,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2021Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,2021-01-01,2021-12-31,2021,FY,364.0,free_cash_flow,project,derived:OperatingCashFlow-CapitalExpenditure,,-597.101,USD,flow,0,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2021,True,derived_from_latest_valid_components,Operating cash flow minus positive CapEx outflow.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,,2021-12-31,2021,FY,,inventory,us-gaap,InventoryNet,726384000.0,726.384,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2021Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,2021-01-01,2021-12-31,2021,FY,364.0,net_income,us-gaap,NetIncomeLoss,-370911000.0,-370.911,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2021,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,2021-01-01,2021-12-31,2021,FY,364.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,-568688000.0,-568.688,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2021,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,2021-01-01,2021-12-31,2021,FY,364.0,operating_income,us-gaap,OperatingIncomeLoss,-358615000.0,-358.615,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2021,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,2021-01-01,2021-12-31,2021,FY,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,3184255000.0,3184.255,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2021,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,,2021-12-31,2021,FY,,total_assets,us-gaap,Assets,2366750000.0,2366.75,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2021Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,,2021-12-31,2021,FY,,total_debt,us-gaap,LongTermDebtAndCapitalLeaseObligations,610618000.0,610.618,USD_millions,stock,3,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2021Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-24-030760,10-K,2024-03-13,,2021-12-31,2021,FY,,total_equity,us-gaap,StockholdersEquity,915194000.0,915.194,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017024030760/,2026-08-05T17:49:37+00:00,0001580864,USD,2023,CY2021Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-23-005820,10-K,2023-03-02,,2021-12-31,2021,FY,,total_liabilities,us-gaap,Liabilities,1451556000.0,1451.556,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017023005820/,2026-08-05T17:49:37+00:00,0001580864,USD,2022,CY2021Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-24-030760,10-K,2024-03-13,2022-01-01,2022-12-31,2022,FY,364.0,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,24234000.0,24.234,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017024030760/,2026-08-05T17:49:37+00:00,0001580864,USD,2023,CY2022,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-24-030760,10-K,2024-03-13,,2022-12-31,2022,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,398915000.0,398.915,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017024030760/,2026-08-05T17:49:37+00:00,0001580864,USD,2023,,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-24-030760,10-K,2024-03-13,,2022-12-31,2022,FY,,current_assets,us-gaap,AssetsCurrent,1220109000.0,1220.109,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017024030760/,2026-08-05T17:49:37+00:00,0001580864,USD,2023,,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-24-030760,10-K,2024-03-13,,2022-12-31,2022,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,703320000.0,703.32,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017024030760/,2026-08-05T17:49:37+00:00,0001580864,USD,2023,,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-24-030760,10-K,2024-03-13,2022-01-01,2022-12-31,2022,FY,364.0,free_cash_flow,project,derived:OperatingCashFlow-CapitalExpenditure,,-133.299,USD,flow,0,https://www.sec.gov/Archives/edgar/data/1580864/000095017024030760/,2026-08-05T17:49:37+00:00,0001580864,USD,2023,CY2022,True,derived_from_latest_valid_components,Operating cash flow minus positive CapEx outflow.
vrm,VRM,0000950170-24-030760,10-K,2024-03-13,,2022-12-31,2022,FY,,inventory,us-gaap,InventoryNet,320648000.0,320.648,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017024030760/,2026-08-05T17:49:37+00:00,0001580864,USD,2023,CY2022Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-24-030760,10-K,2024-03-13,2022-01-01,2022-12-31,2022,FY,364.0,net_income,us-gaap,NetIncomeLoss,-451910000.0,-451.91,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017024030760/,2026-08-05T17:49:37+00:00,0001580864,USD,2023,,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
vrm,VRM,0000950170-24-030760,10-K,2024-03-13,2022-01-01,2022-12-31,2022,FY,364.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,-109065000.0,-109.065,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1580864/000095017024030760/,2026-08-05T17:49:37+00:00,0001580864,USD,2023,CY2022,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
