company_id,ticker,cik,peer_group,fiscal_year,period_start,period_end,duration_days,canonical_field,taxonomy,source_tag,source_priority,value_raw,value_standardized,unit,form,raw_fy,raw_fp,frame,accession_number,filing_date,loaded_at,source_url
qvcga,QVCGA,0001355096,inventory_led_ecommerce,2025,2025-01-01,2025-12-31,364.0,net_income,us-gaap,ProfitLoss,2,-2398000000.0,-2398.0,USD,10-K,2025,FY,CY2025,0001355096-26-000010,2026-04-15,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1355096/000135509626000010/
qvcga,QVCGA,0001355096,inventory_led_ecommerce,2025,2025-01-01,2025-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,9230000000.0,9230.0,USD,10-K,2025,FY,CY2025,0001355096-26-000010,2026-04-15,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1355096/000135509626000010/
qvcga,QVCGA,0001355096,inventory_led_ecommerce,2025,,2025-12-31,,total_assets,us-gaap,Assets,1,7643000000.0,7643.0,USD,10-K,2025,FY,,0001355096-26-000010,2026-04-15,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1355096/000135509626000010/
qvcga,QVCGA,0001355096,inventory_led_ecommerce,2025,,2025-12-31,,total_equity,us-gaap,StockholdersEquity,1,-3100000000.0,-3100.0,USD,10-K,2025,FY,,0001355096-26-000010,2026-04-15,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1355096/000135509626000010/
qvcga,QVCGA,0001355096,inventory_led_ecommerce,2025,,2025-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,-3017000000.0,-3017.0,USD,10-K,2025,FY,,0001355096-26-000010,2026-04-15,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1355096/000135509626000010/
real,REAL,0001573221,marketplace_platform,2017,2017-01-01,2017-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-52308000.0,-52.308,USD,10-K,2019,FY,CY2017,0001564590-20-010131,2020-03-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459020010131/
real,REAL,0001573221,marketplace_platform,2017,2017-01-01,2017-12-31,364.0,net_income,us-gaap,ProfitLoss,2,-52308000.0,-52.308,USD,10-K,2019,FY,CY2017,0001564590-20-010131,2020-03-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459020010131/
real,REAL,0001573221,marketplace_platform,2017,2017-01-01,2017-12-31,364.0,net_income,us-gaap,NetIncomeLossAvailableToCommonStockholdersBasic,3,-54918000.0,-54.918,USD,10-K,2019,FY,CY2017,0001564590-20-010131,2020-03-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459020010131/
real,REAL,0001573221,marketplace_platform,2017,2017-01-01,2017-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,137521000.0,137.521,USD,10-K,2019,FY,CY2017,0001564590-20-010131,2020-03-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459020010131/
real,REAL,0001573221,marketplace_platform,2017,,2017-12-31,,total_equity,us-gaap,StockholdersEquity,1,-176986000.0,-176.986,USD,10-K,2019,FY,,0001564590-20-010131,2020-03-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459020010131/
real,REAL,0001573221,marketplace_platform,2017,,2017-12-31,,total_equity,us-gaap,StockholdersEquity,1,-176986000.0,-176.986,USD,10-K,2020,FY,CY2017Q4I,0001564590-21-009884,2021-03-01,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459021009884/
real,REAL,0001573221,marketplace_platform,2018,2018-01-01,2018-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-75765000.0,-75.765,USD,10-K,2019,FY,,0001564590-20-010131,2020-03-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459020010131/
real,REAL,0001573221,marketplace_platform,2018,2018-01-01,2018-12-31,364.0,net_income,us-gaap,ProfitLoss,2,-75765000.0,-75.765,USD,10-K,2019,FY,,0001564590-20-010131,2020-03-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459020010131/
real,REAL,0001573221,marketplace_platform,2018,2018-01-01,2018-12-31,364.0,net_income,us-gaap,NetIncomeLossAvailableToCommonStockholdersBasic,3,-84687000.0,-84.687,USD,10-K,2019,FY,,0001564590-20-010131,2020-03-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459020010131/
real,REAL,0001573221,marketplace_platform,2018,2018-01-01,2018-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-75765000.0,-75.765,USD,10-K,2020,FY,CY2018,0001564590-21-009884,2021-03-01,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459021009884/
real,REAL,0001573221,marketplace_platform,2018,2018-01-01,2018-12-31,364.0,net_income,us-gaap,ProfitLoss,2,-75765000.0,-75.765,USD,10-K,2020,FY,CY2018,0001564590-21-009884,2021-03-01,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459021009884/
real,REAL,0001573221,marketplace_platform,2018,2018-01-01,2018-12-31,364.0,net_income,us-gaap,NetIncomeLossAvailableToCommonStockholdersBasic,3,-84687000.0,-84.687,USD,10-K,2020,FY,CY2018,0001564590-21-009884,2021-03-01,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459021009884/
real,REAL,0001573221,marketplace_platform,2018,2018-01-01,2018-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,213732000.0,213.732,USD,10-K,2019,FY,,0001564590-20-010131,2020-03-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459020010131/
real,REAL,0001573221,marketplace_platform,2018,2018-01-01,2018-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,213732000.0,213.732,USD,10-K,2020,FY,CY2018,0001564590-21-009884,2021-03-01,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459021009884/
real,REAL,0001573221,marketplace_platform,2018,,2018-12-31,,total_assets,us-gaap,Assets,1,135417000.0,135.417,USD,10-K,2019,FY,CY2018Q4I,0001564590-20-010131,2020-03-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459020010131/
real,REAL,0001573221,marketplace_platform,2018,,2018-12-31,,total_equity,us-gaap,StockholdersEquity,1,-257690000.0,-257.69,USD,10-K,2019,FY,,0001564590-20-010131,2020-03-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459020010131/
real,REAL,0001573221,marketplace_platform,2018,,2018-12-31,,total_equity,us-gaap,StockholdersEquity,1,-257690000.0,-257.69,USD,10-K,2020,FY,,0001564590-21-009884,2021-03-01,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459021009884/
real,REAL,0001573221,marketplace_platform,2018,,2018-12-31,,total_equity,us-gaap,StockholdersEquity,1,-257690000.0,-257.69,USD,10-K,2021,FY,CY2018Q4I,0001573221-22-000041,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000157322122000041/
real,REAL,0001573221,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-96746000.0,-96.746,USD,10-K,2019,FY,,0001564590-20-010131,2020-03-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459020010131/
real,REAL,0001573221,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,net_income,us-gaap,ProfitLoss,2,-96746000.0,-96.746,USD,10-K,2019,FY,,0001564590-20-010131,2020-03-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459020010131/
real,REAL,0001573221,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,net_income,us-gaap,NetIncomeLossAvailableToCommonStockholdersBasic,3,-100101000.0,-100.101,USD,10-K,2019,FY,,0001564590-20-010131,2020-03-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459020010131/
real,REAL,0001573221,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-98429000.0,-98.429,USD,10-K,2020,FY,,0001564590-21-009884,2021-03-01,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459021009884/
real,REAL,0001573221,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,net_income,us-gaap,ProfitLoss,2,-98429000.0,-98.429,USD,10-K,2020,FY,,0001564590-21-009884,2021-03-01,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459021009884/
real,REAL,0001573221,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,net_income,us-gaap,NetIncomeLossAvailableToCommonStockholdersBasic,3,-101784000.0,-101.784,USD,10-K,2020,FY,,0001564590-21-009884,2021-03-01,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000156459021009884/
real,REAL,0001573221,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-98429000.0,-98.429,USD,10-K,2021,FY,CY2019,0001573221-22-000041,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000157322122000041/
real,REAL,0001573221,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,net_income,us-gaap,ProfitLoss,2,-98429000.0,-98.429,USD,10-K,2021,FY,CY2019,0001573221-22-000041,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000157322122000041/
real,REAL,0001573221,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,net_income,us-gaap,NetIncomeLossAvailableToCommonStockholdersBasic,3,-101784000.0,-101.784,USD,10-K,2021,FY,CY2019,0001573221-22-000041,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1573221/000157322122000041/
