company_id,ticker,period_end,fiscal_year,canonical_field,winning_tag,discarded_tag,winning_value,discarded_value,relative_difference,resolution_rule,conflict_severity,winning_accession,discarded_accession
qvcga,QVCGA,2018-12-31,2018,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,5744.0,5624.0,0.020891364902506964,latest valid filing then configured source-tag priority,medium,0001558370-22-002174,0001558370-20-001490
qvcga,QVCGA,2018-12-31,2018,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5744.0,5744.0,0.0,latest valid filing then configured source-tag priority,low,0001558370-22-002174,0001558370-20-001490
qvcga,QVCGA,2018-12-31,2018,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,5744.0,5624.0,0.020891364902506964,latest valid filing then configured source-tag priority,medium,0001558370-22-002174,0001558370-19-001344
qvcga,QVCGA,2018-12-31,2018,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5744.0,5744.0,0.0,latest valid filing then configured source-tag priority,low,0001558370-22-002174,0001558370-19-001344
qvcga,QVCGA,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,-456.0,-405.0,0.1118421052631579,latest valid filing then configured source-tag priority,high,0001558370-22-002174,0001558370-22-002174
qvcga,QVCGA,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLoss,-456.0,-456.0,0.0,latest valid filing then configured source-tag priority,low,0001558370-22-002174,0001558370-21-001983
qvcga,QVCGA,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,-456.0,-405.0,0.1118421052631579,latest valid filing then configured source-tag priority,high,0001558370-22-002174,0001558370-21-001983
qvcga,QVCGA,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLoss,-456.0,-456.0,0.0,latest valid filing then configured source-tag priority,low,0001558370-22-002174,0001558370-20-001490
qvcga,QVCGA,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,-456.0,-405.0,0.1118421052631579,latest valid filing then configured source-tag priority,high,0001558370-22-002174,0001558370-20-001490
qvcga,QVCGA,2019-12-31,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4936.0,4972.0,0.007293354943273906,latest valid filing then configured source-tag priority,medium,0001558370-23-002572,0001558370-22-002174
qvcga,QVCGA,2019-12-31,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,4936.0,4840.0,0.019448946515397084,latest valid filing then configured source-tag priority,medium,0001558370-23-002572,0001558370-21-001983
qvcga,QVCGA,2019-12-31,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4936.0,4972.0,0.007293354943273906,latest valid filing then configured source-tag priority,medium,0001558370-23-002572,0001558370-21-001983
qvcga,QVCGA,2019-12-31,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,4936.0,4840.0,0.019448946515397084,latest valid filing then configured source-tag priority,medium,0001558370-23-002572,0001558370-20-001490
qvcga,QVCGA,2019-12-31,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4936.0,4972.0,0.007293354943273906,latest valid filing then configured source-tag priority,medium,0001558370-23-002572,0001558370-20-001490
qvcga,QVCGA,2020-12-31,2020,net_income,NetIncomeLoss,ProfitLoss,1196.0,1254.0,0.048494983277591976,latest valid filing then configured source-tag priority,medium,0001558370-23-002572,0001558370-23-002572
qvcga,QVCGA,2020-12-31,2020,net_income,NetIncomeLoss,NetIncomeLoss,1196.0,1204.0,0.006688963210702341,latest valid filing then configured source-tag priority,medium,0001558370-23-002572,0001558370-22-002174
qvcga,QVCGA,2020-12-31,2020,net_income,NetIncomeLoss,ProfitLoss,1196.0,1262.0,0.05518394648829431,latest valid filing then configured source-tag priority,high,0001558370-23-002572,0001558370-22-002174
qvcga,QVCGA,2020-12-31,2020,net_income,NetIncomeLoss,NetIncomeLoss,1196.0,1204.0,0.006688963210702341,latest valid filing then configured source-tag priority,medium,0001558370-23-002572,0001558370-21-001983
qvcga,QVCGA,2020-12-31,2020,net_income,NetIncomeLoss,ProfitLoss,1196.0,1262.0,0.05518394648829431,latest valid filing then configured source-tag priority,high,0001558370-23-002572,0001558370-21-001983
qvcga,QVCGA,2020-12-31,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3689.0,3689.0,0.0,latest valid filing then configured source-tag priority,low,0001558370-24-002032,0001558370-23-002572
qvcga,QVCGA,2020-12-31,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,3689.0,3598.0,0.024667931688804556,latest valid filing then configured source-tag priority,medium,0001558370-24-002032,0001558370-22-002174
qvcga,QVCGA,2020-12-31,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3689.0,3733.0,0.01192735158579561,latest valid filing then configured source-tag priority,medium,0001558370-24-002032,0001558370-22-002174
qvcga,QVCGA,2020-12-31,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,3689.0,3598.0,0.024667931688804556,latest valid filing then configured source-tag priority,medium,0001558370-24-002032,0001558370-21-001983
qvcga,QVCGA,2020-12-31,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3689.0,3733.0,0.01192735158579561,latest valid filing then configured source-tag priority,medium,0001558370-24-002032,0001558370-21-001983
qvcga,QVCGA,2021-12-31,2021,net_income,NetIncomeLoss,ProfitLoss,340.0,421.0,0.23823529411764705,latest valid filing then configured source-tag priority,high,0001558370-24-002032,0001558370-24-002032
qvcga,QVCGA,2021-12-31,2021,net_income,NetIncomeLoss,NetIncomeLoss,340.0,340.0,0.0,latest valid filing then configured source-tag priority,low,0001558370-24-002032,0001558370-23-002572
qvcga,QVCGA,2021-12-31,2021,net_income,NetIncomeLoss,ProfitLoss,340.0,421.0,0.23823529411764705,latest valid filing then configured source-tag priority,high,0001558370-24-002032,0001558370-23-002572
qvcga,QVCGA,2021-12-31,2021,net_income,NetIncomeLoss,NetIncomeLoss,340.0,340.0,0.0,latest valid filing then configured source-tag priority,low,0001558370-24-002032,0001558370-22-002174
qvcga,QVCGA,2021-12-31,2021,net_income,NetIncomeLoss,ProfitLoss,340.0,421.0,0.23823529411764705,latest valid filing then configured source-tag priority,high,0001558370-24-002032,0001558370-22-002174
qvcga,QVCGA,2021-12-31,2021,total_assets,Assets,Assets,16202.0,16249.0,0.0029008764350080237,latest valid filing then configured source-tag priority,low,0001558370-23-002572,0001558370-22-002174
qvcga,QVCGA,2021-12-31,2021,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2986.0,2986.0,0.0,latest valid filing then configured source-tag priority,low,0001558370-25-001837,0001558370-24-002032
qvcga,QVCGA,2021-12-31,2021,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,2986.0,2850.0,0.04554588077695914,latest valid filing then configured source-tag priority,medium,0001558370-25-001837,0001558370-23-002572
qvcga,QVCGA,2021-12-31,2021,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2986.0,2986.0,0.0,latest valid filing then configured source-tag priority,low,0001558370-25-001837,0001558370-23-002572
qvcga,QVCGA,2021-12-31,2021,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,2986.0,2894.0,0.030810448760884127,latest valid filing then configured source-tag priority,medium,0001558370-25-001837,0001558370-22-002174
qvcga,QVCGA,2021-12-31,2021,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2986.0,3030.0,0.014735432016075016,latest valid filing then configured source-tag priority,medium,0001558370-25-001837,0001558370-22-002174
qvcga,QVCGA,2022-12-31,2022,net_income,NetIncomeLoss,ProfitLoss,-2594.0,-2532.0,0.023901310717039322,latest valid filing then configured source-tag priority,medium,0001558370-25-001837,0001558370-25-001837
qvcga,QVCGA,2022-12-31,2022,net_income,NetIncomeLoss,NetIncomeLoss,-2594.0,-2594.0,0.0,latest valid filing then configured source-tag priority,low,0001558370-25-001837,0001558370-24-002032
qvcga,QVCGA,2022-12-31,2022,net_income,NetIncomeLoss,ProfitLoss,-2594.0,-2532.0,0.023901310717039322,latest valid filing then configured source-tag priority,medium,0001558370-25-001837,0001558370-24-002032
qvcga,QVCGA,2022-12-31,2022,net_income,NetIncomeLoss,NetIncomeLoss,-2594.0,-2594.0,0.0,latest valid filing then configured source-tag priority,low,0001558370-25-001837,0001558370-23-002572
qvcga,QVCGA,2022-12-31,2022,net_income,NetIncomeLoss,ProfitLoss,-2594.0,-2532.0,0.023901310717039322,latest valid filing then configured source-tag priority,medium,0001558370-25-001837,0001558370-23-002572
qvcga,QVCGA,2022-12-31,2022,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,525.0,525.0,0.0,latest valid filing then configured source-tag priority,low,0001355096-26-000010,0001558370-25-001837
qvcga,QVCGA,2022-12-31,2022,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,525.0,412.0,0.21523809523809523,latest valid filing then configured source-tag priority,high,0001355096-26-000010,0001558370-24-002032
qvcga,QVCGA,2022-12-31,2022,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,525.0,525.0,0.0,latest valid filing then configured source-tag priority,low,0001355096-26-000010,0001558370-24-002032
qvcga,QVCGA,2022-12-31,2022,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,525.0,412.0,0.21523809523809523,latest valid filing then configured source-tag priority,high,0001355096-26-000010,0001558370-23-002572
qvcga,QVCGA,2022-12-31,2022,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,525.0,525.0,0.0,latest valid filing then configured source-tag priority,low,0001355096-26-000010,0001558370-23-002572
qvcga,QVCGA,2023-12-31,2023,net_income,NetIncomeLoss,ProfitLoss,-145.0,-94.0,0.35172413793103446,latest valid filing then configured source-tag priority,high,0001355096-26-000010,0001355096-26-000010
qvcga,QVCGA,2023-12-31,2023,net_income,NetIncomeLoss,NetIncomeLoss,-145.0,-145.0,0.0,latest valid filing then configured source-tag priority,low,0001355096-26-000010,0001558370-25-001837
qvcga,QVCGA,2023-12-31,2023,net_income,NetIncomeLoss,ProfitLoss,-145.0,-94.0,0.35172413793103446,latest valid filing then configured source-tag priority,high,0001355096-26-000010,0001558370-25-001837
qvcga,QVCGA,2023-12-31,2023,net_income,NetIncomeLoss,NetIncomeLoss,-145.0,-145.0,0.0,latest valid filing then configured source-tag priority,low,0001355096-26-000010,0001558370-24-002032
qvcga,QVCGA,2023-12-31,2023,net_income,NetIncomeLoss,ProfitLoss,-145.0,-94.0,0.35172413793103446,latest valid filing then configured source-tag priority,high,0001355096-26-000010,0001558370-24-002032
qvcga,QVCGA,2023-12-31,2023,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,489.0,385.0,0.21267893660531698,latest valid filing then configured source-tag priority,high,0001355096-26-000010,0001558370-25-001837
qvcga,QVCGA,2023-12-31,2023,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,489.0,489.0,0.0,latest valid filing then configured source-tag priority,low,0001355096-26-000010,0001558370-25-001837
qvcga,QVCGA,2023-12-31,2023,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,489.0,385.0,0.21267893660531698,latest valid filing then configured source-tag priority,high,0001355096-26-000010,0001558370-24-002032
qvcga,QVCGA,2023-12-31,2023,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,489.0,489.0,0.0,latest valid filing then configured source-tag priority,low,0001355096-26-000010,0001558370-24-002032
qvcga,QVCGA,2024-12-31,2024,net_income,NetIncomeLoss,ProfitLoss,-1290.0,-1250.0,0.031007751937984496,latest valid filing then configured source-tag priority,medium,0001355096-26-000010,0001355096-26-000010
qvcga,QVCGA,2024-12-31,2024,net_income,NetIncomeLoss,NetIncomeLoss,-1290.0,-1290.0,0.0,latest valid filing then configured source-tag priority,low,0001355096-26-000010,0001558370-25-001837
qvcga,QVCGA,2024-12-31,2024,net_income,NetIncomeLoss,ProfitLoss,-1290.0,-1250.0,0.031007751937984496,latest valid filing then configured source-tag priority,medium,0001355096-26-000010,0001558370-25-001837
qvcga,QVCGA,2024-12-31,2024,total_equity,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-971.0,-885.0,0.08856848609680741,latest valid filing then configured source-tag priority,high,0001355096-26-000010,0001355096-26-000010
qvcga,QVCGA,2024-12-31,2024,total_equity,StockholdersEquity,StockholdersEquity,-971.0,-971.0,0.0,latest valid filing then configured source-tag priority,low,0001355096-26-000010,0001558370-25-001837
qvcga,QVCGA,2024-12-31,2024,total_equity,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-971.0,-885.0,0.08856848609680741,latest valid filing then configured source-tag priority,high,0001355096-26-000010,0001558370-25-001837
real,REAL,2017-12-31,2017,net_income,NetIncomeLoss,ProfitLoss,-52.308,-52.308,0.0,latest valid filing then configured source-tag priority,low,0001564590-20-010131,0001564590-20-010131
real,REAL,2017-12-31,2017,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-52.308,-54.918,0.04989676531314521,latest valid filing then configured source-tag priority,medium,0001564590-20-010131,0001564590-20-010131
real,REAL,2018-12-31,2018,net_income,NetIncomeLoss,ProfitLoss,-75.765,-75.765,0.0,latest valid filing then configured source-tag priority,low,0001564590-21-009884,0001564590-21-009884
real,REAL,2018-12-31,2018,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-75.765,-84.687,0.11775885963175604,latest valid filing then configured source-tag priority,high,0001564590-21-009884,0001564590-21-009884
real,REAL,2018-12-31,2018,net_income,NetIncomeLoss,NetIncomeLoss,-75.765,-75.765,0.0,latest valid filing then configured source-tag priority,low,0001564590-21-009884,0001564590-20-010131
real,REAL,2018-12-31,2018,net_income,NetIncomeLoss,ProfitLoss,-75.765,-75.765,0.0,latest valid filing then configured source-tag priority,low,0001564590-21-009884,0001564590-20-010131
real,REAL,2018-12-31,2018,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-75.765,-84.687,0.11775885963175604,latest valid filing then configured source-tag priority,high,0001564590-21-009884,0001564590-20-010131
real,REAL,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,-98.429,-98.429,0.0,latest valid filing then configured source-tag priority,low,0001573221-22-000041,0001573221-22-000041
real,REAL,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-98.429,-101.784,0.03408548293693936,latest valid filing then configured source-tag priority,medium,0001573221-22-000041,0001573221-22-000041
real,REAL,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLoss,-98.429,-98.429,0.0,latest valid filing then configured source-tag priority,low,0001573221-22-000041,0001564590-21-009884
real,REAL,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,-98.429,-98.429,0.0,latest valid filing then configured source-tag priority,low,0001573221-22-000041,0001564590-21-009884
real,REAL,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-98.429,-101.784,0.03408548293693936,latest valid filing then configured source-tag priority,medium,0001573221-22-000041,0001564590-21-009884
real,REAL,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLoss,-98.429,-96.746,0.017098619309349958,latest valid filing then configured source-tag priority,medium,0001573221-22-000041,0001564590-20-010131
real,REAL,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,-98.429,-96.746,0.017098619309349958,latest valid filing then configured source-tag priority,medium,0001573221-22-000041,0001564590-20-010131
real,REAL,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-98.429,-100.101,0.0169868636275894,latest valid filing then configured source-tag priority,medium,0001573221-22-000041,0001564590-20-010131
real,REAL,2019-12-31,2019,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,316.354,316.354,0.0,latest valid filing then configured source-tag priority,low,0001573221-22-000041,0001564590-21-009884
real,REAL,2019-12-31,2019,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,316.354,318.037,0.005319989631868074,latest valid filing then configured source-tag priority,medium,0001573221-22-000041,0001564590-20-010131
real,REAL,2019-12-31,2019,total_assets,Assets,Assets,465.247,466.93,0.0036174333203652957,latest valid filing then configured source-tag priority,low,0001564590-21-009884,0001564590-20-010131
real,REAL,2019-12-31,2019,total_equity,StockholdersEquity,StockholdersEquity,337.245,337.245,0.0,latest valid filing then configured source-tag priority,low,0001573221-23-000022,0001573221-22-000041
real,REAL,2019-12-31,2019,total_equity,StockholdersEquity,StockholdersEquity,337.245,337.245,0.0,latest valid filing then configured source-tag priority,low,0001573221-23-000022,0001564590-21-009884
real,REAL,2019-12-31,2019,total_equity,StockholdersEquity,StockholdersEquity,337.245,338.928,0.004990437219232287,latest valid filing then configured source-tag priority,low,0001573221-23-000022,0001564590-20-010131
rent,RENT,2020-01-31,2019,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,21.5,256.9,10.948837209302324,latest valid filing then configured source-tag priority,high,0001468327-22-000047,0001468327-22-000047
rent,RENT,2021-01-31,2020,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,21.6,157.5,6.291666666666666,latest valid filing then configured source-tag priority,high,0001468327-23-000051,0001468327-23-000051
rent,RENT,2021-01-31,2020,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,21.6,21.6,0.0,latest valid filing then configured source-tag priority,low,0001468327-23-000051,0001468327-22-000047
rent,RENT,2021-01-31,2020,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,21.6,157.5,6.291666666666666,latest valid filing then configured source-tag priority,high,0001468327-23-000051,0001468327-22-000047
rent,RENT,2022-01-31,2021,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,17.5,203.3,10.617142857142857,latest valid filing then configured source-tag priority,high,0001468327-24-000114,0001468327-24-000114
rent,RENT,2022-01-31,2021,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,17.5,17.5,0.0,latest valid filing then configured source-tag priority,low,0001468327-24-000114,0001468327-23-000051
rent,RENT,2022-01-31,2021,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,17.5,203.3,10.617142857142857,latest valid filing then configured source-tag priority,high,0001468327-24-000114,0001468327-23-000051
rent,RENT,2022-01-31,2021,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,17.5,17.5,0.0,latest valid filing then configured source-tag priority,low,0001468327-24-000114,0001468327-22-000047
rent,RENT,2022-01-31,2021,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,17.5,203.3,10.617142857142857,latest valid filing then configured source-tag priority,high,0001468327-24-000114,0001468327-22-000047
rent,RENT,2023-01-31,2022,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,27.8,296.4,9.66187050359712,latest valid filing then configured source-tag priority,high,0001468327-25-000056,0001468327-25-000056
rent,RENT,2023-01-31,2022,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,27.8,27.8,0.0,latest valid filing then configured source-tag priority,low,0001468327-25-000056,0001468327-24-000114
rent,RENT,2023-01-31,2022,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,27.8,296.4,9.66187050359712,latest valid filing then configured source-tag priority,high,0001468327-25-000056,0001468327-24-000114
rent,RENT,2023-01-31,2022,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,27.8,27.8,0.0,latest valid filing then configured source-tag priority,low,0001468327-25-000056,0001468327-23-000051
rent,RENT,2023-01-31,2022,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,27.8,296.4,9.66187050359712,latest valid filing then configured source-tag priority,high,0001468327-25-000056,0001468327-23-000051
rent,RENT,2024-01-31,2023,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,33.3,298.2,7.954954954954955,latest valid filing then configured source-tag priority,high,0001468327-26-000020,0001468327-26-000020
rent,RENT,2024-01-31,2023,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,33.3,33.3,0.0,latest valid filing then configured source-tag priority,low,0001468327-26-000020,0001468327-25-000056
rent,RENT,2024-01-31,2023,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,33.3,298.2,7.954954954954955,latest valid filing then configured source-tag priority,high,0001468327-26-000020,0001468327-25-000056
rent,RENT,2024-01-31,2023,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,33.3,33.3,0.0,latest valid filing then configured source-tag priority,low,0001468327-26-000020,0001468327-24-000114
rent,RENT,2024-01-31,2023,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,33.3,298.2,7.954954954954955,latest valid filing then configured source-tag priority,high,0001468327-26-000020,0001468327-24-000114
rent,RENT,2025-01-31,2024,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,40.7,306.2,6.523341523341523,latest valid filing then configured source-tag priority,high,0001468327-26-000020,0001468327-26-000020
rent,RENT,2025-01-31,2024,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,40.7,40.7,0.0,latest valid filing then configured source-tag priority,low,0001468327-26-000020,0001468327-25-000056
rent,RENT,2025-01-31,2024,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,40.7,306.2,6.523341523341523,latest valid filing then configured source-tag priority,high,0001468327-26-000020,0001468327-25-000056
rvlv,RVLV,2017-12-31,2017,net_income,NetIncomeLoss,ProfitLoss,5.347,5.0,0.0648962034785862,latest valid filing then configured source-tag priority,high,0001564590-20-006806,0001564590-20-006806
rvlv,RVLV,2017-12-31,2017,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,5.347,5.347,0.0,latest valid filing then configured source-tag priority,low,0001564590-20-006806,0001564590-20-006806
rvlv,RVLV,2018-12-31,2018,net_income,NetIncomeLoss,ProfitLoss,30.685,30.638,0.0015316930096137215,latest valid filing then configured source-tag priority,low,0001564590-21-008799,0001564590-21-008799
rvlv,RVLV,2018-12-31,2018,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,30.685,30.685,0.0,latest valid filing then configured source-tag priority,low,0001564590-21-008799,0001564590-21-008799
rvlv,RVLV,2018-12-31,2018,net_income,NetIncomeLoss,NetIncomeLoss,30.685,30.685,0.0,latest valid filing then configured source-tag priority,low,0001564590-21-008799,0001564590-20-006806
rvlv,RVLV,2018-12-31,2018,net_income,NetIncomeLoss,ProfitLoss,30.685,30.638,0.0015316930096137215,latest valid filing then configured source-tag priority,low,0001564590-21-008799,0001564590-20-006806
rvlv,RVLV,2018-12-31,2018,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,30.685,30.685,0.0,latest valid filing then configured source-tag priority,low,0001564590-21-008799,0001564590-20-006806
rvlv,RVLV,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,35.667,35.667,0.0,latest valid filing then configured source-tag priority,low,0000950170-22-002309,0000950170-22-002309
rvlv,RVLV,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,35.667,-5.149,1.1443631367931142,latest valid filing then configured source-tag priority,high,0000950170-22-002309,0000950170-22-002309
rvlv,RVLV,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLoss,35.667,35.667,0.0,latest valid filing then configured source-tag priority,low,0000950170-22-002309,0001564590-21-008799
rvlv,RVLV,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,35.667,35.667,0.0,latest valid filing then configured source-tag priority,low,0000950170-22-002309,0001564590-21-008799
rvlv,RVLV,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,35.667,-5.149,1.1443631367931142,latest valid filing then configured source-tag priority,high,0000950170-22-002309,0001564590-21-008799
rvlv,RVLV,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLoss,35.667,35.667,0.0,latest valid filing then configured source-tag priority,low,0000950170-22-002309,0001564590-20-006806
rvlv,RVLV,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,35.667,35.667,0.0,latest valid filing then configured source-tag priority,low,0000950170-22-002309,0001564590-20-006806
rvlv,RVLV,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,35.667,-5.149,1.1443631367931142,latest valid filing then configured source-tag priority,high,0000950170-22-002309,0001564590-20-006806
rvlv,RVLV,2024-12-31,2024,net_income,NetIncomeLoss,ProfitLoss,49.557,48.771,0.015860524244809035,latest valid filing then configured source-tag priority,medium,0001193125-26-071307,0001193125-26-071307
rvlv,RVLV,2024-12-31,2024,net_income,NetIncomeLoss,NetIncomeLoss,49.557,49.557,0.0,latest valid filing then configured source-tag priority,low,0001193125-26-071307,0000950170-25-026748
rvlv,RVLV,2024-12-31,2024,net_income,NetIncomeLoss,ProfitLoss,49.557,48.771,0.015860524244809035,latest valid filing then configured source-tag priority,medium,0001193125-26-071307,0000950170-25-026748
sdc,SDC,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,-114.513,-537.805,3.696453677748377,latest valid filing then configured source-tag priority,high,0001775625-22-000020,0001775625-22-000020
sdc,SDC,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-114.513,-114.513,0.0,latest valid filing then configured source-tag priority,low,0001775625-22-000020,0001775625-22-000020
sdc,SDC,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLoss,-114.513,-114.513,0.0,latest valid filing then configured source-tag priority,low,0001775625-22-000020,0001775625-21-000025
sdc,SDC,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,-114.513,-537.805,3.696453677748377,latest valid filing then configured source-tag priority,high,0001775625-22-000020,0001775625-21-000025
sdc,SDC,2019-12-31,2019,net_income,NetIncomeLoss,NetIncomeLoss,-114.513,-114.513,0.0,latest valid filing then configured source-tag priority,low,0001775625-22-000020,0001775625-20-000007
sdc,SDC,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,-114.513,-537.805,3.696453677748377,latest valid filing then configured source-tag priority,high,0001775625-22-000020,0001775625-20-000007
