company_id,ticker,fiscal_year,period_end_date,revenue,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,cash_and_equivalents,inventory,total_debt,operating_cash_flow,capital_expenditure,free_cash_flow,row_data_as_of,prior_fiscal_year,prior_total_assets,prior_total_equity,prior_revenue,company_name,formal_peer_group,status_group,formal_sample_status,comparability_note,data_as_of,average_assets,average_equity,net_margin,operating_margin,current_ratio,quick_ratio,cash_ratio,liabilities_to_assets,total_debt_to_assets,operating_cash_flow_margin,free_cash_flow_margin,capital_expenditure_intensity,free_cash_flow_conversion,revenue_growth,average_balance_available_flag,asset_turnover,equity_multiplier,roe,roa,positive_average_equity_flag,dupont_roe,dupont_valid_flag,roe_valid_flag,near_zero_average_equity_flag,dupont_identity_gap,dupont_validity_reason,metric_flag_count,unresolved_conflict_count,quality_warning_count,quality_warnings,source_selection_method,source_selection_note
snbr,SNBR,2021,2022-01-01,2184.949,193.536,153.746,919.54,1344.493,-424.953,207.621,906.778,2.389,105.644,,300.01,66.9,233.10999999999999,2026-08-05,2020,800.136,-223.978,1856.555,Sleep Number Corp,dtc_brand,bankrupt,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,859.838,-324.4655,0.07036594446826906,0.08857689584516618,0.2289656343669564,0.11246082282543246,0.002634602956842799,1.4621365030341258,,0.1373075527163334,0.10668898907937896,0.030618563636954456,0.7770074330855637,0.17688352890164838,True,2.5411170476299025,,,0.17880810106089753,False,,False,False,False,,nonpositive_average_equity,1,0,1,Average equity is nonpositive; ROE is invalid,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
snbr,SNBR,2022,2022-12-31,2114.297,67.88,36.61,953.936,1392.113,-438.177,197.758,929.813,1.792,114.034,,36.138,69.454,-33.315999999999995,2026-08-05,2021,919.54,-424.953,2184.949,Sleep Number Corp,dtc_brand,bankrupt,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,936.738,-431.565,0.017315448113486422,0.03210523403287239,0.2126857766023921,0.09004391205543481,0.0019272692466119532,1.4593358464299493,,0.017092206061873047,-0.01575748345667614,0.03284968951854919,-0.9219104543693618,-0.032335766189508286,True,2.2570846917708045,,,0.039082432868101855,False,,False,False,False,,nonpositive_average_equity,1,0,1,Average equity is nonpositive; ROE is invalid,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
snbr,SNBR,2023,2023-12-30,1887.482,22.942,-15.287,950.88,1392.808,-441.928,206.128,936.071,2.539,115.433,,-9.028,57.056,-66.084,2026-08-05,2022,953.936,-438.177,2114.297,Sleep Number Corp,dtc_brand,bankrupt,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,952.408,-440.0525,-0.008099150084610079,0.012154817900250175,0.22020551859848236,0.09688901803388843,0.002712401089233616,1.4647568568063267,,-0.004783091971208203,-0.03501172461512216,0.030228632643913955,7.319893664155959,-0.1072767922387442,True,1.9817998168852005,,,-0.016050894154606008,False,,False,False,False,,nonpositive_average_equity,1,0,1,Average equity is nonpositive; ROE is invalid,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
snbr,SNBR,2024,2024-12-28,1682.296,22.872,-20.334,860.81,1312.396,-451.586,181.284,908.012,1.95,103.152,,27.143,23.505,3.6380000000000017,2026-08-05,2023,950.88,-441.928,1887.482,Sleep Number Corp,dtc_brand,bankrupt,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,905.845,-446.757,-0.012087052456880357,0.013595704917565041,0.1996493438412708,0.08604732096051594,0.0021475487108099894,1.5246058944482523,,0.016134497139623467,0.0021625207454573996,0.013971976394166067,0.13403087352171836,-0.10870885126321728,True,1.8571565775601786,,,-0.022447548973610273,False,,False,False,False,,nonpositive_average_equity,2,0,2,Average equity is nonpositive; ROE is invalid; No consecutive t+1 annual observation is available,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
vrm,VRM,2019,2019-12-31,1191.821,-133.148,-142.978,563.387,262.907,-573.852,465.33,259.834,217.734,205.746,,-215.636,3.528,-219.164,2026-08-05,2018,,-296.866,855.429,Vroom Inc,inventory_led_ecommerce,active,formal_included,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",2026-08-05,,-435.359,-0.11996600160594588,-0.11171811874434165,1.7908741735107798,0.9990378472409305,0.837973475372738,0.46665436014675526,,-0.18092985439927642,-0.1838900304659844,0.0029601760667080043,1.0163609044871913,0.3932436239594401,False,,,,,False,,False,False,False,,missing_prior_balance,3,0,3,Consecutive prior-year assets/equity are unavailable; resolved_latest_restated: Later valid filing supplies the current comparative value; resolved_tag_priority: Configured canonical tag priority selects the concept-aligned value,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
vrm,VRM,2020,2020-12-31,1357.7,-178.599,-202.799,1724.056,496.954,1227.102,1597.879,482.71,1056.213,423.647,,-355.254,11.329,-366.583,2026-08-05,2019,563.387,-573.852,1191.821,Vroom Inc,inventory_led_ecommerce,active,formal_included,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",2026-08-05,1143.7215,326.62500000000006,-0.14936952198571113,-0.13154526036679678,3.3102256012927014,2.4325827101158044,2.188090157651592,0.28824701749827153,,-0.26165868748618987,-0.27000294615894527,0.008344258672755395,1.031889859086738,0.1391811354221819,True,1.1870896892294147,3.5016349024110216,-0.6208924607730577,-0.17731501943436404,True,-0.6208924607730578,True,True,False,1.1102230246251565e-16,valid,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
vrm,VRM,2021,2021-12-31,3184.255,-358.615,-370.911,2366.75,1451.556,915.194,2102.292,827.256,1132.325,726.384,610.618,-568.688,28.413,-597.101,2026-08-05,2020,1724.056,1227.102,1357.7,Vroom Inc,inventory_led_ecommerce,active,formal_included,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",2026-08-05,2045.403,1071.1480000000001,-0.11648281937219224,-0.11262131958652809,2.54128347210537,1.6632191244306478,1.3687721817671918,0.6133119256364212,0.25799852117883176,-0.17859373699656592,-0.18751670327910294,0.008922966282537045,1.0499623695242382,1.3453303380717392,True,1.5567861198991104,1.9095428456198393,-0.3462742776908513,-0.18133883640534407,True,-0.3462742776908513,True,True,False,0.0,valid,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
vrm,VRM,2022,2022-12-31,1948.901,-571.763,-451.91,1619.027,1143.786,479.832,1220.109,703.32,398.915,320.648,402.154,-109.065,24.234,-133.299,2026-08-05,2021,2366.75,915.194,3184.255,Vroom Inc,inventory_led_ecommerce,active,formal_included,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",2026-08-05,1992.8885,697.5129999999999,-0.23187940280188682,-0.2933771392184621,1.7347850196212249,1.2788787465165214,0.5671884775066826,0.7064650558637997,0.24839239864437096,-0.055962309014157205,-0.06839700939144677,0.01243470037728956,1.2221977719708432,-0.38795699465024003,True,0.9779277666562881,2.85713456236658,-0.6478875662532456,-0.226761306515643,True,-0.6478875662532456,True,True,False,0.0,valid,1,0,1,resolved_latest_restated: Later valid filing supplies the current comparative value,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
vrm,VRM,2023,2023-12-31,893.203,-270.227,-364.611,1475.422,1347.751,127.671,952.639,856.806,135.585,163.25,454.173,-533.684,2.624,-536.308,2026-08-05,2022,1619.027,479.832,1948.901,Vroom Inc,inventory_led_ecommerce,active,formal_included,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",2026-08-05,1547.2245,303.7515,-0.40820619724743423,-0.30253704924860303,1.111849123372152,0.9213159104861544,0.15824469016323414,0.9134681467403902,0.30782582881372245,-0.5974946344783885,-0.6004323765146333,0.0029377420362448406,1.0049167672255492,-0.5416888800405972,True,0.5772937282210823,5.093718055713305,-1.200359504397509,-0.23565487749192182,True,-1.200359504397509,True,True,False,0.0,valid,3,0,3,resolved_latest_restated: Later valid filing supplies the current comparative value; resolved_tag_priority: Configured canonical tag priority selects the concept-aligned value,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
w,W,2018,2018-12-31,6779.174,-473.279,-504.08,1890.85,2221.571,-331.0,1255.936,1139.223,849.461,46.164,,84.861,159.205,-74.34400000000001,2026-08-05,2017,1213.403,-48.329,4720.895,Wayfair Inc,inventory_led_ecommerce,active,formal_included,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",2026-08-05,1552.1264999999999,-189.6645,-0.07435714144525572,-0.06981366756480951,1.1024496520874314,1.0619272960605606,0.7456494470353917,1.174905994658487,,0.012517896723111105,-0.010966527780523115,0.02348442450363422,-0.8760679228385242,0.43599338684719724,True,4.367668485783859,,,-0.32476734338341623,False,,False,False,False,,nonpositive_average_equity,1,0,1,Average equity is nonpositive; ROE is invalid,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
w,W,2019,2019-12-31,9127.0,-930.0,-985.0,2953.048,3897.256,-944.0,1377.138,1611.519,,61.692,,-197.0,272.0,-469.0,2026-08-05,2018,1890.85,-331.0,6779.174,Wayfair Inc,inventory_led_ecommerce,active,formal_included,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",2026-08-05,2421.9489999999996,-637.5,-0.1079215514407801,-0.10189547496439137,0.8545589595902995,0.8162770653029843,,1.3197401464520726,,-0.021584310288156022,-0.05138599758956941,0.029801687301413388,2.3807106598984773,0.3463292135590561,True,3.7684525974741834,,,-0.4066972508504515,False,,False,False,False,,nonpositive_average_equity,1,0,1,Average equity is nonpositive; ROE is invalid,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
w,W,2020,2020-12-31,14145.0,360.0,185.0,4570.0,5762.0,-1192.0,3046.0,2166.0,,52.0,,1417.0,186.0,1231.0,2026-08-05,2019,2953.048,-944.0,9127.0,Wayfair Inc,inventory_led_ecommerce,active,formal_included,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",2026-08-05,3761.524,-1068.0,0.013078826440438318,0.02545068928950159,1.4062788550323175,1.3822714681440442,,1.2608315098468272,,0.10017674089784376,0.08702721809826794,0.013149522799575823,0.8687367678193366,0.5497973047003397,True,3.760443905183112,,,0.04918219317489401,False,,False,False,False,,nonpositive_average_equity,1,0,1,Average equity is nonpositive; ROE is invalid,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
w,W,2021,2021-12-31,13708.0,-94.0,-131.0,4570.0,6189.0,-1619.0,3012.0,2217.0,1706.0,69.0,,410.0,101.0,309.0,2026-08-05,2020,4570.0,-1192.0,14145.0,Wayfair Inc,inventory_led_ecommerce,active,formal_included,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",2026-08-05,4570.0,-1405.5,-0.009556463379048731,-0.00685730960023344,1.3585926928281462,1.327469553450609,0.7695083446098331,1.3542669584245077,,0.029909541873358623,0.02254158155821418,0.007367960315144442,0.7536585365853659,-0.03089430894308942,True,2.999562363238512,,,-0.028665207877461706,False,,False,False,False,,nonpositive_average_equity,1,0,1,Average equity is nonpositive; ROE is invalid,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
w,W,2022,2022-12-31,12218.0,-1384.0,-1331.0,3580.0,6130.0,-2550.0,1933.0,2072.0,1050.0,90.0,,-674.0,186.0,-860.0,2026-08-05,2021,4570.0,-1619.0,13708.0,Wayfair Inc,inventory_led_ecommerce,active,formal_included,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",2026-08-05,4075.0,-2084.5,-0.10893763300049109,-0.11327549517105909,0.9329150579150579,0.8894787644787645,0.5067567567567568,1.7122905027932962,,-0.05516451137665739,-0.07038795220166967,0.015223440825012277,1.2759643916913948,-0.10869565217391308,True,2.998282208588957,,,-0.3266257668711656,False,,False,False,False,,nonpositive_average_equity,1,0,1,Average equity is nonpositive; ROE is invalid,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
w,W,2023,2023-12-31,12003.0,-813.0,-738.0,3474.0,6181.0,-2707.0,1855.0,2183.0,1322.0,75.0,,349.0,148.0,201.0,2026-08-05,2022,3580.0,-2550.0,12218.0,Wayfair Inc,inventory_led_ecommerce,active,formal_included,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",2026-08-05,3527.0,-2628.5,-0.0614846288427893,-0.06773306673331667,0.8497480531378836,0.81539166284929,0.6055886394869445,1.779217040875072,,0.02907606431725402,0.016745813546613347,0.012330250770640674,0.5759312320916905,-0.017596988050417428,True,3.4031755032605613,,,-0.2092429827048483,False,,False,False,False,,nonpositive_average_equity,1,0,1,Average equity is nonpositive; ROE is invalid,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
w,W,2024,2024-12-31,11851.0,-461.0,-492.0,3459.0,6214.0,-2755.0,1877.0,2370.0,1316.0,76.0,,317.0,73.0,244.0,2026-08-05,2023,3474.0,-2707.0,12003.0,Wayfair Inc,inventory_led_ecommerce,active,formal_included,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",2026-08-05,3466.5,-2731.0,-0.04151548392540714,-0.03889967091384693,0.7919831223628692,0.759915611814346,0.5552742616033756,1.796472969066204,,0.02674879756982533,0.020588979832925493,0.0061598177368998395,0.7697160883280757,-0.012663500791468829,True,3.4187220539449013,,,-0.14192990047598442,False,,False,False,False,,nonpositive_average_equity,2,0,2,Average equity is nonpositive; ROE is invalid; No consecutive t+1 annual observation is available,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
