company_id,ticker,peer_group,fiscal_year,canonical_field,coverage_verified,fact_available,winning_tag,winning_accession,winning_filing_date,version_count,conflict_count,max_relative_difference,latest_restated_selectable
rvlv,RVLV,dtc_brand,2020,net_income,1,1,NetIncomeLoss,0000950170-23-004138,2023-02-23,8,0,,1
rvlv,RVLV,dtc_brand,2020,total_assets,1,1,Assets,0000950170-22-002309,2022-02-28,2,0,,1
rvlv,RVLV,dtc_brand,2020,total_equity,1,1,StockholdersEquity,0000950170-24-021244,2024-02-27,4,0,,1
rvlv,RVLV,dtc_brand,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000950170-24-021244,2024-02-27,3,0,,1
rvlv,RVLV,dtc_brand,2021,net_income,1,1,NetIncomeLoss,0000950170-24-021244,2024-02-27,7,0,,1
rvlv,RVLV,dtc_brand,2021,total_assets,1,1,Assets,0000950170-23-004138,2023-02-23,2,0,,1
rvlv,RVLV,dtc_brand,2021,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0000950170-25-026748,2025-02-25,4,0,,1
rvlv,RVLV,dtc_brand,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000950170-25-026748,2025-02-25,3,0,,1
rvlv,RVLV,dtc_brand,2022,net_income,1,1,NetIncomeLoss,0000950170-25-026748,2025-02-25,6,0,,1
rvlv,RVLV,dtc_brand,2022,total_assets,1,1,Assets,0000950170-24-021244,2024-02-27,2,0,,1
rvlv,RVLV,dtc_brand,2022,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001193125-26-071307,2026-02-25,4,0,,1
rvlv,RVLV,dtc_brand,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001193125-26-071307,2026-02-25,3,0,,1
rvlv,RVLV,dtc_brand,2023,net_income,1,1,NetIncomeLoss,0001193125-26-071307,2026-02-25,6,0,,1
rvlv,RVLV,dtc_brand,2023,total_assets,1,1,Assets,0000950170-25-026748,2025-02-25,2,0,,1
rvlv,RVLV,dtc_brand,2023,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001193125-26-071307,2026-02-25,3,0,,1
rvlv,RVLV,dtc_brand,2024,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001193125-26-071307,2026-02-25,2,0,,1
rvlv,RVLV,dtc_brand,2024,net_income,1,1,NetIncomeLoss,0001193125-26-071307,2026-02-25,4,3,0.015860524244809035,1
rvlv,RVLV,dtc_brand,2024,total_assets,1,1,Assets,0001193125-26-071307,2026-02-25,2,0,,1
rvlv,RVLV,dtc_brand,2024,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001193125-26-071307,2026-02-25,2,0,,1
sdc,SDC,dtc_brand,2018,revenue,1,1,RevenueFromContractWithCustomerIncludingAssessedTax,0001775625-21-000025,2021-03-12,2,0,,1
sdc,SDC,dtc_brand,2018,net_income,1,1,NetIncomeLoss,0001775625-21-000025,2021-03-12,4,0,,1
sdc,SDC,dtc_brand,2018,total_assets,1,1,Assets,0001775625-20-000007,2020-03-10,1,0,,1
sdc,SDC,dtc_brand,2018,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001775625-22-000020,2022-03-01,3,0,,1
sdc,SDC,dtc_brand,2019,revenue,1,1,RevenueFromContractWithCustomerIncludingAssessedTax,0001775625-22-000020,2022-03-01,3,0,,1
sdc,SDC,dtc_brand,2019,net_income,1,1,NetIncomeLoss,0001775625-22-000020,2022-03-01,7,6,3.696453677748377,1
sdc,SDC,dtc_brand,2019,total_assets,1,1,Assets,0001775625-21-000025,2021-03-12,2,0,,1
sdc,SDC,dtc_brand,2019,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001775625-23-000018,2023-02-28,4,0,,1
sdc,SDC,dtc_brand,2020,revenue,1,1,RevenueFromContractWithCustomerIncludingAssessedTax,0001775625-23-000018,2023-02-28,4,0,,1
sdc,SDC,dtc_brand,2020,net_income,1,1,NetIncomeLoss,0001775625-23-000018,2023-02-28,9,8,2.5538243626062327,1
sdc,SDC,dtc_brand,2020,total_assets,1,1,Assets,0001775625-22-000020,2022-03-01,2,0,,1
sdc,SDC,dtc_brand,2020,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001775625-23-000018,2023-02-28,3,0,,1
sdc,SDC,dtc_brand,2021,revenue,1,1,RevenueFromContractWithCustomerIncludingAssessedTax,0001775625-23-000018,2023-02-28,4,0,,1
sdc,SDC,dtc_brand,2021,net_income,1,1,NetIncomeLoss,0001775625-23-000018,2023-02-28,6,5,2.2764881591534722,1
sdc,SDC,dtc_brand,2021,total_assets,1,1,Assets,0001775625-23-000018,2023-02-28,2,0,,1
sdc,SDC,dtc_brand,2021,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001775625-23-000018,2023-02-28,2,0,,1
sdc,SDC,dtc_brand,2022,revenue,1,1,RevenueFromContractWithCustomerIncludingAssessedTax,0001775625-23-000018,2023-02-28,2,0,,1
sdc,SDC,dtc_brand,2022,net_income,1,1,NetIncomeLoss,0001775625-23-000018,2023-02-28,3,2,2.2157423267441323,1
sdc,SDC,dtc_brand,2022,total_assets,1,1,Assets,0001775625-23-000018,2023-02-28,1,0,,1
sdc,SDC,dtc_brand,2022,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001775625-23-000018,2023-02-28,1,0,,1
sdc,SDC,dtc_brand,2023,revenue,1,0,,,,0,0,,0
sdc,SDC,dtc_brand,2023,net_income,1,0,,,,0,0,,0
sdc,SDC,dtc_brand,2023,total_assets,1,0,,,,0,0,,0
sdc,SDC,dtc_brand,2023,total_equity,1,0,,,,0,0,,0
sdc,SDC,dtc_brand,2024,revenue,1,0,,,,0,0,,0
sdc,SDC,dtc_brand,2024,net_income,1,0,,,,0,0,,0
sdc,SDC,dtc_brand,2024,total_assets,1,0,,,,0,0,,0
sdc,SDC,dtc_brand,2024,total_equity,1,0,,,,0,0,,0
sfix,SFIX,dtc_brand,2018,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001576942-20-000077,2020-09-25,3,0,,1
sfix,SFIX,dtc_brand,2018,net_income,1,1,NetIncomeLoss,0001576942-20-000077,2020-09-25,6,5,0.20844097995545663,1
sfix,SFIX,dtc_brand,2018,total_assets,1,1,Assets,0001576942-19-000013,2019-10-02,2,0,,1
sfix,SFIX,dtc_brand,2018,total_equity,1,1,StockholdersEquity,0001576942-21-000121,2021-09-27,4,0,,1
sfix,SFIX,dtc_brand,2019,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001576942-21-000121,2021-09-27,3,0,,1
sfix,SFIX,dtc_brand,2019,net_income,1,1,NetIncomeLoss,0001576942-21-000121,2021-09-27,6,5,0.0004880561806892623,1
sfix,SFIX,dtc_brand,2019,total_assets,1,1,Assets,0001576942-20-000077,2020-09-25,2,0,,1
sfix,SFIX,dtc_brand,2019,total_equity,1,1,StockholdersEquity,0001576942-22-000077,2022-09-21,4,0,,1
sfix,SFIX,dtc_brand,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001576942-22-000077,2022-09-21,3,0,,1
sfix,SFIX,dtc_brand,2020,net_income,1,1,NetIncomeLoss,0001576942-22-000077,2022-09-21,6,0,,1
sfix,SFIX,dtc_brand,2020,total_assets,1,1,Assets,0001576942-21-000121,2021-09-27,2,0,,1
sfix,SFIX,dtc_brand,2020,total_equity,1,1,StockholdersEquity,0001576942-23-000114,2023-09-20,4,0,,1
sfix,SFIX,dtc_brand,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001576942-23-000114,2023-09-20,3,0,,1
sfix,SFIX,dtc_brand,2021,net_income,1,1,NetIncomeLoss,0001576942-23-000114,2023-09-20,6,0,,1
sfix,SFIX,dtc_brand,2021,total_assets,1,1,Assets,0001576942-22-000077,2022-09-21,2,0,,1
sfix,SFIX,dtc_brand,2021,total_equity,1,1,StockholdersEquity,0001576942-24-000099,2024-09-25,4,0,,1
sfix,SFIX,dtc_brand,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001576942-24-000099,2024-09-25,3,2,0.027261319731747884,1
sfix,SFIX,dtc_brand,2022,net_income,1,1,NetIncomeLoss,0001576942-24-000099,2024-09-25,5,0,,1
sfix,SFIX,dtc_brand,2022,total_assets,1,1,Assets,0001576942-23-000114,2023-09-20,2,0,,1
sfix,SFIX,dtc_brand,2022,total_equity,1,1,StockholdersEquity,0001628280-25-042782,2025-09-25,4,0,,1
sfix,SFIX,dtc_brand,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-25-042782,2025-09-25,3,2,0.028823481762563913,1
sfix,SFIX,dtc_brand,2023,net_income,1,1,NetIncomeLoss,0001628280-25-042782,2025-09-25,4,0,,1
sfix,SFIX,dtc_brand,2023,total_assets,1,1,Assets,0001576942-24-000099,2024-09-25,2,0,,1
sfix,SFIX,dtc_brand,2023,total_equity,1,1,StockholdersEquity,0001628280-25-042782,2025-09-25,3,0,,1
sfix,SFIX,dtc_brand,2024,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-25-042782,2025-09-25,2,0,,1
sfix,SFIX,dtc_brand,2024,net_income,1,1,NetIncomeLoss,0001628280-25-042782,2025-09-25,2,0,,1
sfix,SFIX,dtc_brand,2024,total_assets,1,1,Assets,0001628280-25-042782,2025-09-25,2,0,,1
sfix,SFIX,dtc_brand,2024,total_equity,1,1,StockholdersEquity,0001628280-25-042782,2025-09-25,2,0,,1
snbr,SNBR,dtc_brand,2018,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000827187-21-000011,2021-03-02,3,0,,1
snbr,SNBR,dtc_brand,2018,net_income,1,1,NetIncomeLoss,0000827187-21-000011,2021-03-02,3,0,,1
snbr,SNBR,dtc_brand,2018,total_assets,1,1,Assets,0001564590-20-006396,2020-02-25,2,0,,1
snbr,SNBR,dtc_brand,2018,total_equity,1,1,StockholdersEquity,0000827187-22-000012,2022-03-01,4,0,,1
snbr,SNBR,dtc_brand,2019,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000827187-22-000012,2022-03-01,3,0,,1
snbr,SNBR,dtc_brand,2019,net_income,1,1,NetIncomeLoss,0000827187-22-000012,2022-03-01,3,0,,1
snbr,SNBR,dtc_brand,2019,total_assets,1,1,Assets,0000827187-21-000011,2021-03-02,2,0,,1
snbr,SNBR,dtc_brand,2019,total_equity,1,1,StockholdersEquity,0000827187-23-000019,2023-02-24,4,0,,1
snbr,SNBR,dtc_brand,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000827187-23-000019,2023-02-24,3,0,,1
snbr,SNBR,dtc_brand,2020,net_income,1,1,NetIncomeLoss,0000827187-23-000019,2023-02-24,3,0,,1
snbr,SNBR,dtc_brand,2020,total_assets,1,1,Assets,0000827187-22-000012,2022-03-01,2,0,,1
snbr,SNBR,dtc_brand,2020,total_equity,1,1,StockholdersEquity,0000827187-24-000011,2024-02-23,4,0,,1
snbr,SNBR,dtc_brand,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000827187-24-000011,2024-02-23,3,0,,1
snbr,SNBR,dtc_brand,2021,net_income,1,1,NetIncomeLoss,0000827187-24-000011,2024-02-23,3,0,,1
snbr,SNBR,dtc_brand,2021,total_assets,1,1,Assets,0000827187-23-000019,2023-02-24,2,0,,1
snbr,SNBR,dtc_brand,2021,total_equity,1,1,StockholdersEquity,0000827187-25-000018,2025-03-07,4,0,,1
snbr,SNBR,dtc_brand,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000827187-25-000018,2025-03-07,3,0,,1
snbr,SNBR,dtc_brand,2022,net_income,1,1,NetIncomeLoss,0000827187-25-000018,2025-03-07,3,0,,1
snbr,SNBR,dtc_brand,2022,total_assets,1,1,Assets,0000827187-24-000011,2024-02-23,2,0,,1
snbr,SNBR,dtc_brand,2022,total_equity,1,1,StockholdersEquity,0000827187-26-000014,2026-03-12,4,0,,1
snbr,SNBR,dtc_brand,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000827187-26-000014,2026-03-12,3,0,,1
snbr,SNBR,dtc_brand,2023,net_income,1,1,NetIncomeLoss,0000827187-26-000014,2026-03-12,3,0,,1
snbr,SNBR,dtc_brand,2023,total_assets,1,1,Assets,0000827187-25-000018,2025-03-07,2,0,,1
snbr,SNBR,dtc_brand,2023,total_equity,1,1,StockholdersEquity,0000827187-26-000014,2026-03-12,3,0,,1
snbr,SNBR,dtc_brand,2024,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000827187-26-000014,2026-03-12,2,0,,1
snbr,SNBR,dtc_brand,2024,net_income,1,1,NetIncomeLoss,0000827187-26-000014,2026-03-12,2,0,,1
snbr,SNBR,dtc_brand,2024,total_assets,1,1,Assets,0000827187-26-000014,2026-03-12,2,0,,1
snbr,SNBR,dtc_brand,2024,total_equity,1,1,StockholdersEquity,0000827187-26-000014,2026-03-12,2,0,,1
tdup,TDUP,marketplace_platform,2018,revenue,1,0,,,,0,0,,0
tdup,TDUP,marketplace_platform,2018,net_income,1,0,,,,0,0,,0
tdup,TDUP,marketplace_platform,2018,total_assets,1,0,,,,0,0,,0
tdup,TDUP,marketplace_platform,2018,total_equity,1,0,,,,0,0,,0
tdup,TDUP,marketplace_platform,2019,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001484778-22-000044,2022-03-22,1,0,,1
tdup,TDUP,marketplace_platform,2019,net_income,1,1,NetIncomeLoss,0001484778-22-000044,2022-03-22,1,0,,1
tdup,TDUP,marketplace_platform,2019,total_assets,1,0,,,,0,0,,0
tdup,TDUP,marketplace_platform,2019,total_equity,1,1,StockholdersEquity,0001484778-23-000057,2023-03-07,2,0,,1
tdup,TDUP,marketplace_platform,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001484778-23-000057,2023-03-07,2,0,,1
tdup,TDUP,marketplace_platform,2020,net_income,1,1,NetIncomeLoss,0001484778-23-000057,2023-03-07,2,0,,1
tdup,TDUP,marketplace_platform,2020,total_assets,1,1,Assets,0001484778-22-000044,2022-03-22,1,0,,1
tdup,TDUP,marketplace_platform,2020,total_equity,1,1,StockholdersEquity,0001484778-23-000057,2023-03-07,2,0,,1
tdup,TDUP,marketplace_platform,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001484778-23-000057,2023-03-07,2,0,,1
tdup,TDUP,marketplace_platform,2021,net_income,1,1,NetIncomeLoss,0001484778-23-000057,2023-03-07,2,0,,1
tdup,TDUP,marketplace_platform,2021,total_assets,1,1,Assets,0001484778-23-000057,2023-03-07,2,0,,1
tdup,TDUP,marketplace_platform,2021,total_equity,1,1,StockholdersEquity,0001484778-24-000035,2024-03-05,3,0,,1
tdup,TDUP,marketplace_platform,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001484778-24-000035,2024-03-05,2,0,,1
tdup,TDUP,marketplace_platform,2022,net_income,1,1,NetIncomeLoss,0001484778-24-000035,2024-03-05,2,0,,1
tdup,TDUP,marketplace_platform,2022,total_assets,1,1,Assets,0001484778-24-000035,2024-03-05,2,0,,1
tdup,TDUP,marketplace_platform,2022,total_equity,1,1,StockholdersEquity,0001484778-25-000023,2025-03-03,3,0,,1
tdup,TDUP,marketplace_platform,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001484778-25-000023,2025-03-03,2,1,0.24571379939962232,1
tdup,TDUP,marketplace_platform,2023,net_income,1,1,NetIncomeLoss,0001484778-25-000023,2025-03-03,2,0,,1
tdup,TDUP,marketplace_platform,2023,total_assets,1,1,Assets,0001484778-25-000023,2025-03-03,2,0,,1
tdup,TDUP,marketplace_platform,2023,total_equity,1,1,StockholdersEquity,0001484778-26-000007,2026-03-02,3,0,,1
tdup,TDUP,marketplace_platform,2024,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001484778-26-000007,2026-03-02,2,0,,1
tdup,TDUP,marketplace_platform,2024,net_income,1,1,NetIncomeLoss,0001484778-26-000007,2026-03-02,2,0,,1
tdup,TDUP,marketplace_platform,2024,total_assets,1,1,Assets,0001484778-26-000007,2026-03-02,2,0,,1
tdup,TDUP,marketplace_platform,2024,total_equity,1,1,StockholdersEquity,0001484778-26-000007,2026-03-02,2,0,,1
vrm,VRM,inventory_led_ecommerce,2018,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001564590-21-010584,2021-03-03,1,0,,1
vrm,VRM,inventory_led_ecommerce,2018,net_income,1,1,NetIncomeLoss,0001564590-21-010584,2021-03-03,3,2,0.15304421329451268,1
vrm,VRM,inventory_led_ecommerce,2018,total_assets,1,0,,,,0,0,,0
vrm,VRM,inventory_led_ecommerce,2018,total_equity,1,1,StockholdersEquity,0000950170-22-002352,2022-03-01,2,0,,1
vrm,VRM,inventory_led_ecommerce,2019,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000950170-22-002352,2022-03-01,2,0,,1
vrm,VRM,inventory_led_ecommerce,2019,net_income,1,1,NetIncomeLoss,0000950170-22-002352,2022-03-01,6,5,0.9284645190169116,1
vrm,VRM,inventory_led_ecommerce,2019,total_assets,1,1,Assets,0001564590-21-010584,2021-03-03,1,0,,1
vrm,VRM,inventory_led_ecommerce,2019,total_equity,1,1,StockholdersEquity,0000950170-23-005820,2023-03-02,3,0,,1
vrm,VRM,inventory_led_ecommerce,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000950170-23-005820,2023-03-02,3,0,,1
vrm,VRM,inventory_led_ecommerce,2020,net_income,1,1,NetIncomeLoss,0000950170-23-005820,2023-03-02,8,0,,1
vrm,VRM,inventory_led_ecommerce,2020,total_assets,1,1,Assets,0000950170-22-002352,2022-03-01,2,0,,1
vrm,VRM,inventory_led_ecommerce,2020,total_equity,1,1,StockholdersEquity,0000950170-23-005820,2023-03-02,3,0,,1
vrm,VRM,inventory_led_ecommerce,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000950170-23-005820,2023-03-02,2,0,,1
vrm,VRM,inventory_led_ecommerce,2021,net_income,1,1,NetIncomeLoss,0000950170-23-005820,2023-03-02,5,0,,1
vrm,VRM,inventory_led_ecommerce,2021,total_assets,1,1,Assets,0000950170-23-005820,2023-03-02,2,0,,1
vrm,VRM,inventory_led_ecommerce,2021,total_equity,1,1,StockholdersEquity,0000950170-24-030760,2024-03-13,3,0,,1
vrm,VRM,inventory_led_ecommerce,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000950170-24-030760,2024-03-13,2,0,,1
vrm,VRM,inventory_led_ecommerce,2022,net_income,1,1,NetIncomeLoss,0000950170-24-030760,2024-03-13,4,0,,1
vrm,VRM,inventory_led_ecommerce,2022,total_assets,1,1,Assets,0000950170-24-030760,2024-03-13,2,0,,1
vrm,VRM,inventory_led_ecommerce,2022,total_equity,1,1,StockholdersEquity,0000950170-25-037265,2025-03-11,3,2,0.0095679321095717,1
vrm,VRM,inventory_led_ecommerce,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000950170-24-030760,2024-03-13,1,0,,1
vrm,VRM,inventory_led_ecommerce,2023,net_income,1,1,NetIncomeLoss,0000950170-25-037265,2025-03-11,4,3,0.7666087967724506,1
vrm,VRM,inventory_led_ecommerce,2023,total_assets,1,1,Assets,0000950170-25-037265,2025-03-11,2,0,,1
vrm,VRM,inventory_led_ecommerce,2023,total_equity,1,1,StockholdersEquity,0001193125-26-126253,2026-03-26,3,2,0.04323613036633229,1
vrm,VRM,inventory_led_ecommerce,2024,revenue,1,0,,,,0,0,,0
vrm,VRM,inventory_led_ecommerce,2024,net_income,1,1,NetIncomeLoss,0001193125-26-126253,2026-03-26,4,3,0.16281097841622047,1
vrm,VRM,inventory_led_ecommerce,2024,total_assets,1,1,Assets,0001193125-26-126253,2026-03-26,2,0,,1
vrm,VRM,inventory_led_ecommerce,2024,total_equity,1,1,StockholdersEquity,0001193125-26-126253,2026-03-26,2,0,,1
w,W,inventory_led_ecommerce,2018,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001616707-21-000064,2021-02-25,3,0,,1
w,W,inventory_led_ecommerce,2018,net_income,1,1,NetIncomeLoss,0001616707-21-000064,2021-02-25,3,0,,1
w,W,inventory_led_ecommerce,2018,total_assets,1,1,Assets,0001616707-20-000025,2020-02-28,2,0,,1
w,W,inventory_led_ecommerce,2018,total_equity,1,1,StockholdersEquity,0001616707-22-000031,2022-02-24,4,3,0.0008429003021147927,1
w,W,inventory_led_ecommerce,2019,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001616707-22-000031,2022-02-24,3,2,6.24520653015213e-06,1
w,W,inventory_led_ecommerce,2019,net_income,1,1,NetIncomeLoss,0001616707-22-000031,2022-02-24,3,2,0.0004223350253807651,1
w,W,inventory_led_ecommerce,2019,total_assets,1,1,Assets,0001616707-21-000064,2021-02-25,2,0,,1
w,W,inventory_led_ecommerce,2019,total_equity,1,1,StockholdersEquity,0001616707-23-000037,2023-02-23,4,3,0.00022033898305081565,1
w,W,inventory_led_ecommerce,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001616707-23-000037,2023-02-23,3,2,1.1028632025511386e-05,1
w,W,inventory_led_ecommerce,2020,net_income,1,1,NetIncomeLoss,0001616707-23-000037,2023-02-23,3,2,2.162162162157123e-05,1
w,W,inventory_led_ecommerce,2020,total_assets,1,1,Assets,0001616707-22-000031,2022-02-24,2,1,1.553610503280365e-05,1
w,W,inventory_led_ecommerce,2020,total_equity,1,1,StockholdersEquity,0001616707-24-000014,2024-02-22,4,3,8.640939597320929e-05,1
w,W,inventory_led_ecommerce,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001616707-24-000014,2024-02-22,3,0,,1
w,W,inventory_led_ecommerce,2021,net_income,1,1,NetIncomeLoss,0001616707-24-000014,2024-02-22,3,0,,1
w,W,inventory_led_ecommerce,2021,total_assets,1,1,Assets,0001616707-23-000037,2023-02-23,2,0,,1
w,W,inventory_led_ecommerce,2021,total_equity,1,1,StockholdersEquity,0001616707-25-000022,2025-02-20,4,0,,1
w,W,inventory_led_ecommerce,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001616707-25-000022,2025-02-20,3,0,,1
w,W,inventory_led_ecommerce,2022,net_income,1,1,NetIncomeLoss,0001616707-25-000022,2025-02-20,3,0,,1
w,W,inventory_led_ecommerce,2022,total_assets,1,1,Assets,0001616707-24-000014,2024-02-22,2,0,,1
w,W,inventory_led_ecommerce,2022,total_equity,1,1,StockholdersEquity,0001616707-26-000027,2026-02-19,4,0,,1
w,W,inventory_led_ecommerce,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001616707-26-000027,2026-02-19,3,0,,1
w,W,inventory_led_ecommerce,2023,net_income,1,1,NetIncomeLoss,0001616707-26-000027,2026-02-19,3,0,,1
w,W,inventory_led_ecommerce,2023,total_assets,1,1,Assets,0001616707-25-000022,2025-02-20,2,0,,1
w,W,inventory_led_ecommerce,2023,total_equity,1,1,StockholdersEquity,0001616707-26-000027,2026-02-19,3,0,,1
w,W,inventory_led_ecommerce,2024,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001616707-26-000027,2026-02-19,2,0,,1
w,W,inventory_led_ecommerce,2024,net_income,1,1,NetIncomeLoss,0001616707-26-000027,2026-02-19,2,0,,1
w,W,inventory_led_ecommerce,2024,total_assets,1,1,Assets,0001616707-26-000027,2026-02-19,2,0,,1
w,W,inventory_led_ecommerce,2024,total_equity,1,1,StockholdersEquity,0001616707-26-000027,2026-02-19,2,0,,1
wish,WISH,marketplace_platform,2018,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001564590-21-015544,2021-03-25,1,0,,1
wish,WISH,marketplace_platform,2018,net_income,1,1,NetIncomeLoss,0001564590-21-015544,2021-03-25,2,0,,1
wish,WISH,marketplace_platform,2018,total_assets,1,0,,,,0,0,,0
wish,WISH,marketplace_platform,2018,total_equity,1,1,StockholdersEquity,0001564590-22-010074,2022-03-14,2,0,,1
wish,WISH,marketplace_platform,2019,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001564590-22-010074,2022-03-14,2,0,,1
wish,WISH,marketplace_platform,2019,net_income,1,1,NetIncomeLoss,0001564590-22-010074,2022-03-14,4,3,0.05426356589147287,1
wish,WISH,marketplace_platform,2019,total_assets,1,1,Assets,0001564590-21-015544,2021-03-25,1,0,,1
wish,WISH,marketplace_platform,2019,total_equity,1,1,StockholdersEquity,0000950170-23-004711,2023-02-27,3,0,,1
wish,WISH,marketplace_platform,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000950170-23-004711,2023-02-27,3,0,,1
wish,WISH,marketplace_platform,2020,net_income,1,1,NetIncomeLoss,0000950170-23-004711,2023-02-27,5,0,,1
wish,WISH,marketplace_platform,2020,total_assets,1,1,Assets,0001564590-22-010074,2022-03-14,2,0,,1
wish,WISH,marketplace_platform,2020,total_equity,1,1,StockholdersEquity,0000950170-23-004711,2023-02-27,3,0,,1
wish,WISH,marketplace_platform,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000950170-23-004711,2023-02-27,2,0,,1
wish,WISH,marketplace_platform,2021,net_income,1,1,NetIncomeLoss,0000950170-23-004711,2023-02-27,3,0,,1
wish,WISH,marketplace_platform,2021,total_assets,1,1,Assets,0000950170-23-004711,2023-02-27,2,0,,1
wish,WISH,marketplace_platform,2021,total_equity,1,1,StockholdersEquity,0000950170-24-025210,2024-03-05,3,0,,1
wish,WISH,marketplace_platform,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000950170-24-025210,2024-03-05,2,0,,1
wish,WISH,marketplace_platform,2022,net_income,1,1,NetIncomeLoss,0001140361-25-014279,2025-04-17,3,0,,1
wish,WISH,marketplace_platform,2022,total_assets,1,1,Assets,0000950170-24-025210,2024-03-05,2,0,,1
wish,WISH,marketplace_platform,2022,total_equity,1,1,StockholdersEquity,0000950170-25-037990,2025-03-12,3,0,,1
wish,WISH,marketplace_platform,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000950170-25-037990,2025-03-12,2,0,,1
wish,WISH,marketplace_platform,2023,net_income,1,1,NetIncomeLoss,0001140361-25-014279,2025-04-17,3,0,,1
wish,WISH,marketplace_platform,2023,total_assets,1,1,Assets,0000950170-25-037990,2025-03-12,2,0,,1
wish,WISH,marketplace_platform,2023,total_equity,1,1,StockholdersEquity,0000950170-25-037990,2025-03-12,2,0,,1
wish,WISH,marketplace_platform,2024,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000950170-25-037990,2025-03-12,1,0,,1
wish,WISH,marketplace_platform,2024,net_income,1,1,NetIncomeLoss,0001140361-25-014279,2025-04-17,2,0,,1
wish,WISH,marketplace_platform,2024,total_assets,1,1,Assets,0000950170-25-037990,2025-03-12,1,0,,1
wish,WISH,marketplace_platform,2024,total_equity,1,1,StockholdersEquity,0000950170-25-037990,2025-03-12,1,0,,1
wrby,WRBY,dtc_brand,2018,revenue,1,0,,,,0,0,,0
wrby,WRBY,dtc_brand,2018,net_income,1,0,,,,0,0,,0
wrby,WRBY,dtc_brand,2018,total_assets,1,0,,,,0,0,,0
wrby,WRBY,dtc_brand,2018,total_equity,1,0,,,,0,0,,0
